42.825,0.0,37.9834611738,0.53178290418
50.25,0.0,45.697311037,0.188876810516
52.275,0.0,47.3001180037,0.144424557893
54.975,0.0,49.7418761727,0.14609888174
57.675,0.0,52.5459147179,0.123470864007
60.375,0.0,55.1749856802,0.111285701824
63.075,0.0,57.7868628755,0.110347759742
65.775,0.0,60.3891555885,0.116618329993
67.8,0.0,62.3896943114,0.157151845283
69.825,0.0,64.1835829169,0.113026131682
72.525,0.0,66.7096785572,0.115796343687
75.225,0.0,69.5581900748,0.121599457089
77.925,0.0,71.8492556047,0.137326917414
80.625,0.0,74.4816519954,0.131183377153
83.325,0.0,77.2969284658,0.146530415744
85.35,0.0,79.1583554768,0.220586145298
87.375,0.0,81.191536448,0.153223670474
90.075,0.0,83.3889515926,0.146708886196
92.775,0.0,86.1470639906,0.158114386196
95.475,0.0,88.949386358,0.158719458044
98.175,0.0,91.721155253,0.184459502845
100.875,0.0,94.1775643403,0.176646648519
102.9,0.0,96.0731832789,0.262719300621
104.925,0.0,98.2214304833,0.195521799877
107.625,0.0,101.071434177,0.208035288623
110.325,0.0,103.729152052,0.215776370042
113.025,0.0,106.667717239,0.202105402407
115.725,0.0,109.237075609,0.211563934413
118.425,0.0,111.511660375,0.228952216531
120.45,0.0,113.811910256,0.30176531117
122.475,0.0,115.82340058,0.231060152776
125.175040251,0.0,118.57179192,0.24940785866
127.889899809,0.0,121.064751947,0.251052831078
130.683660542,0.0,124.026390533,0.244057468465
133.141176765,0.0,126.762561504,0.266979795723
135.966744904,0.0,129.550398553,0.257973426686
139.49805915,0.0,133.322186449,0.231471670486
142.577876779,0.0,136.744951605,0.315102212172
145.415541375,0.0,139.346327493,0.316756038285
148.939650086,0.0,142.57082277,0.243872234821
152.996440497,0.0,147.247815708,0.256179230382
157.586358775,0.0,152.048211734,0.246733296026
162.451730232,0.0,156.047717484,0.289238968955
167.163682894,0.0,160.886171335,0.271411658627
173.141908566,0.0,166.59194232,0.25270000459
179.870809214,0.0,174.073006935,0.288694286088
187.337341536,0.0,181.308409187,0.275117998554
196.507254319,0.0,190.533954878,0.271191879692
207.96119102,0.0,200.964666443,0.298303149594
222.038584163,0.0,214.53109809,0.298228459821
241.733809254,0.0,233.776608412,0.336572176908
274.067432221,0.0,265.453078336,0.385515550322
