40.8,0.0,8.78807946027,3.36931721869
44.85,0.0,8.97817944968,0.111057899541
46.875,0.0,9.22651525162,0.0771993367331
48.9,0.0,9.5557659042,0.126698211209
50.925,0.0,9.98868767286,0.139529225744
52.95,0.0,10.1198664038,0.13644440829
54.975,0.0,10.3273445217,0.094087999352
57.0,0.0,10.5239492687,0.144295343828
59.025,0.0,10.6145031256,0.0940421587901
61.05,0.0,10.9309691269,0.1393146044
63.075,0.0,11.0454156287,0.0964210415428
65.1,0.0,11.3042019504,0.146125679314
67.125,0.0,11.5509092141,0.0996974402002
69.15,0.0,11.7152062651,0.137440176683
71.175,0.0,11.6865333088,0.105988787973
73.2,0.0,11.9079235017,0.139558461697
75.225,0.0,12.2902514456,0.108537533283
77.25,0.0,12.4988474672,0.168813631278
79.275,0.0,12.6601860118,0.114762295981
81.3,0.0,13.0234525922,0.184007925074
83.325,0.0,12.9551053204,0.120131688894
85.35,0.0,13.1577195691,0.189411518079
87.375,0.0,13.5628882418,0.129477808403
89.4,0.0,13.5010149892,0.179859528054
91.425,0.0,13.4809825523,0.142189599004
93.45,0.0,13.4782436755,0.185051083926
95.475,0.0,13.6824642299,0.1459146909
97.5,0.0,13.7944599556,0.220871403393
99.525,0.0,13.7958187132,0.149072793567
101.55,0.0,14.1443402665,0.232676291541
103.563394804,0.0,14.322963312,0.163781247764
106.232470368,0.0,14.1821662705,0.167168299081
108.3,0.0,14.3996446787,0.261429229086
110.3144396,0.0,14.7360196468,0.177558421559
112.952169982,0.0,14.6995147158,0.189125051562
115.05,0.0,15.1223373746,0.276918393857
117.806685467,0.0,14.9549646083,0.167268537923
121.181551783,0.0,15.025249668,0.206321079264
123.811293903,0.0,15.1143067995,0.217980964749
126.452200427,0.0,15.3349740125,0.217070784455
129.833960665,0.0,15.5727224092,0.186293739873
133.926770772,0.0,16.2447928935,0.212080321704
137.957264121,0.0,15.9423786149,0.215012281453
142.612415199,0.0,16.9617482041,0.197303300814
147.424312144,0.0,17.2296403165,0.258826066981
152.849241547,0.0,16.9893659662,0.208681494896
159.625282624,0.0,17.5859422856,0.221841882297
166.367319673,0.0,18.0105525219,0.258204566365
175.050094974,0.0,18.8197482363,0.230187280403
186.182951752,0.0,18.8275650685,0.250432650438
200.224422561,0.0,20.2791538805,0.264918597137
221.169014071,0.0,22.103904027,0.281049022989
261.073958714,0.0,29.5324738016,0.389047962162
