40.8,0.0,37.3237472461,116.966758422
44.85,0.0,33.0494291883,3.07821477158
46.875,0.0,33.8720977101,2.1318310209
48.9,0.0,38.9098175346,1.46208364594
50.925,0.0,43.2775536125,0.86239708955
52.95,0.0,45.5437702375,0.700847286543
54.975,0.0,48.2332257596,0.373409677665
57.0,0.0,50.4783567832,0.51019849996
59.025,0.0,52.224165541,0.306969345666
61.05,0.0,54.1504690296,0.318068149607
63.075,0.0,56.9276656306,0.250560935996
65.1,0.0,58.9881636909,0.369263049891
67.125,0.0,60.7112836578,0.244632764836
69.15,0.0,63.2371287293,0.314543319131
71.175,0.0,64.9045440244,0.240412428986
73.2,0.0,66.6222561051,0.320356981666
75.225,0.0,68.9084775283,0.240981367635
77.25,0.0,70.8674222298,0.363305323284
79.275,0.0,72.1627502134,0.253920439177
81.3,0.0,74.1897637246,0.39850879224
83.325,0.0,76.1988938052,0.263795090875
85.35,0.0,78.4194093913,0.397725228115
87.375,0.0,79.8188858579,0.285844578268
89.4,0.0,81.9567487799,0.387925334306
91.425,0.0,83.9389783328,0.301227890445
93.45,0.0,85.7487981035,0.387438372637
95.475,0.0,88.1636754679,0.292430971952
97.5,0.0,89.6120196126,0.452722522882
99.525,0.0,91.5927554199,0.310031869682
101.55,0.0,93.6156561719,0.476084299041
103.563394804,0.0,95.0791436814,0.338649335957
106.232470368,0.0,97.7037062925,0.338514074645
108.3,0.0,100.852832846,0.516941548721
110.3144396,0.0,101.641717441,0.361577272875
112.952169982,0.0,104.937494914,0.367545789228
115.05,0.0,107.16537791,0.568740155645
117.806685467,0.0,108.874010608,0.328045485836
121.181551783,0.0,112.912763971,0.404603764947
123.811293903,0.0,115.333135371,0.42307136169
126.452200427,0.0,118.878299082,0.42682699797
129.833960665,0.0,121.813367826,0.38107832221
133.926770772,0.0,126.233368459,0.409266138789
137.957264121,0.0,130.114667338,0.420062853294
142.612415199,0.0,134.74046969,0.396325851624
147.424312144,0.0,140.111648056,0.500913624778
152.849241547,0.0,145.077764727,0.407853390221
159.625282624,0.0,152.367047925,0.437816295166
166.367319673,0.0,159.457881201,0.499966187951
175.050094974,0.0,167.712496706,0.440767345997
186.182951752,0.0,180.896206924,0.476333327668
200.224422561,0.0,196.115598264,0.507640818255
221.169014071,0.0,218.412976837,0.542250345436
261.073958714,0.0,266.124700411,0.718259525206
